Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,High Score,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
5720000,0.022089062,2711.0,0.11162539,2.40000007301569,2.40000007301569,None,0.0009186636,0.069595516,0.00026571302,1.0
5730000,0.025557827,31660.0,0.11533402,36.300000600516796,36.300000600516796,None,0.00097611954,0.07401973,0.00026564958,1.0
5740000,0.024028435,None,0.118889175,None,None,None,5.329802e-05,0.06857236,0.0002655863,1.0
5750000,0.024536548,None,0.12060228,None,None,None,6.1979765e-05,0.06980254,0.0002655293,1.0
5760000,0.025697723,None,0.12031065,None,None,None,5.9251208e-05,0.07024258,0.00026547228,1.0
5770000,0.023963522,None,0.11930862,None,None,None,6.4946056e-05,0.071639895,0.00026540892,1.0
5780000,0.024473878,4330.0,0.11430245,4.400000102818012,4.400000102818012,None,0.0009820355,0.06571819,0.00026534568,1.0
5790000,0.022301251,50609.0,0.11315511,59.10000091791153,59.10000091791153,None,0.0012011973,0.06987642,0.0002652887,1.0
5800000,0.024582606,None,0.11294008,None,None,None,5.806227e-05,0.06995635,0.0002652317,1.0
5810000,0.023080543,None,0.11591024,None,None,None,6.367503e-05,0.066969894,0.00026516835,1.0
5820000,0.024867134,None,0.11633732,None,None,None,6.3977284e-05,0.06561127,0.00026511133,1.0
5830000,0.02288345,2316.0,0.11062077,1.700000062584877,1.700000062584877,None,0.0008259515,0.06924223,0.00026505443,1.0
5840000,0.023966843,6514.0,0.11124012,6.800000138580799,6.800000138580799,None,0.0009813259,0.05990538,0.0002649909,1.0
5850000,0.025469908,None,0.11661708,None,None,None,6.326473e-05,0.065926656,0.00026492728,1.0
5860000,0.023883767,8621.0,0.11711764,9.500000178813934,9.500000178813934,None,0.0012102711,0.073078156,0.00026487024,1.0
5870000,0.02528635,None,0.11895571,None,None,None,6.551144e-05,0.07541447,0.00026481325,1.0
5880000,0.026859667,None,0.1202435,None,None,None,5.54436e-05,0.06861722,0.0002647499,1.0
5890000,0.02438528,None,0.12267585,None,None,None,6.02861e-05,0.07195826,0.00026468653,1.0
5900000,0.024515066,None,0.11867357,None,None,None,5.8474892e-05,0.06327989,0.00026462952,1.0
5910000,0.023103967,16499.5,0.11328429,18.950000308454037,18.950000308454037,None,0.0019436509,0.07173399,0.00026457274,1.0
5920000,0.024713838,19093.0,0.1086885,22.00000036507845,22.00000036507845,None,0.0018974155,0.07146139,0.00026450973,1.0
5930000,0.024129163,None,0.11020373,None,None,None,6.040335e-05,0.06807675,0.00026444643,1.0
5940000,0.024263475,None,0.117458515,None,None,None,5.8829963e-05,0.07121031,0.00026438938,1.0
5950000,0.022226593,None,0.120396756,None,None,None,6.0148013e-05,0.06440443,0.00026433213,1.0
5960000,0.023679633,7714.0,0.12061506,8.200000159442425,8.200000159442425,None,0.0009851455,0.06342102,0.0002642683,1.0
5970000,0.022144176,None,0.114683695,None,None,None,5.4298835e-05,0.069613814,0.00026421138,1.0
5980000,0.024503585,None,0.11921911,None,None,None,6.4994696e-05,0.06934178,0.00026415414,1.0
5990000,0.02637867,None,0.1223732,None,None,None,6.281001e-05,0.06976417,0.00026409063,1.0
6000000,0.023441568,34057.0,0.1213178,40.60000064224005,40.60000064224005,None,0.000744525,0.07348318,0.0002640274,1.0
6010000,0.023614423,None,0.118235834,None,None,None,5.4648655e-05,0.06857222,0.00026397055,1.0
6020000,0.026319891,None,0.11771248,None,None,None,6.669581e-05,0.06765617,0.00026391353,1.0
6030000,0.025613435,41358.0,0.11294116,49.60000076517463,49.60000076517463,None,0.0015000765,0.07267971,0.00026385047,1.0
6040000,0.023981709,None,0.11336982,None,None,None,6.452339e-05,0.0656521,0.0002637874,1.0
6050000,0.02419869,8294.5,0.1201016,9.150000162422657,9.150000162422657,None,0.0013641717,0.058193166,0.00026373053,1.0
6060000,0.024094583,None,0.118202604,None,None,None,5.1299052e-05,0.0655027,0.00026367264,1.0
6070000,0.023694443,None,0.11787477,None,None,None,6.0046983e-05,0.06966616,0.00026360914,1.0
6080000,0.025636632,54530.0,0.11939241,64.5000009983778,64.5000009983778,None,0.00036091576,0.06630519,0.00026354584,1.0
6090000,0.022933004,None,0.11711373,None,None,None,6.4439366e-05,0.06787538,0.00026348874,1.0
6100000,0.023293583,20604.0,0.11727981,23.50000038743019,23.50000038743019,None,0.0010210054,0.07153644,0.00026343172,1.0
6110000,0.02440706,None,0.11659693,None,None,None,6.522157e-05,0.06659857,0.00026336836,1.0
6120000,0.025577718,None,0.11944992,None,None,None,6.4711756e-05,0.06471317,0.00026331135,1.0
6130000,0.024262005,None,0.11711458,None,None,None,6.899095e-05,0.06965413,0.00026325422,1.0
6140000,0.023576055,25488.5,0.1072728,30.20000048726797,30.20000048726797,None,0.001686962,0.07199037,0.0002631907,1.0
6150000,0.02432102,24999.5,0.10989424,29.300000473856926,29.300000473856926,None,0.0018532183,0.068594776,0.00026312738,1.0
6160000,0.024287213,None,0.11147543,None,None,None,5.8839476e-05,0.06654377,0.00026307016,1.0
6170000,0.022975286,2922.0,0.10850301,2.666666736205419,2.666666736205419,None,0.0016880169,0.07073585,0.00026301306,1.0
6180000,0.023390098,None,0.113275714,None,None,None,0.0004899941,0.06877663,0.00026295026,1.0
6190000,0.023027677,None,0.11654188,None,None,None,5.935033e-05,0.07062618,0.0002628869,1.0
6200000,0.023667691,None,0.120185465,None,None,None,6.077211e-05,0.06469065,0.00026282985,1.0
6210000,0.022029202,None,0.12219427,None,None,None,6.368719e-05,0.072041616,0.0002627726,1.0
6220000,0.02166301,16210.0,0.11972547,18.800000317394733,18.800000317394733,None,0.0009115402,0.06869817,0.0002627092,1.0
6230000,0.022548903,None,0.116137385,None,None,None,6.158048e-05,0.064496666,0.000262646,1.0
6240000,0.023351492,None,0.11806554,None,None,None,6.5992484e-05,0.07370625,0.000262589,1.0
6250000,0.022591118,None,0.116331905,None,None,None,6.581105e-05,0.068538725,0.00026253198,1.0
6260000,0.02231569,12830.333333333334,0.114409134,14.600000247359276,14.600000247359276,None,0.0026654643,0.068209864,0.0002624688,1.0
6270000,0.025944073,40308.0,0.108708106,47.100000739097595,47.100000739097595,None,0.0011894584,0.07186119,0.00026240584,1.0
6280000,0.023853837,None,0.1019956,None,None,None,6.1301216e-05,0.061255563,0.00026234894,1.0
6290000,0.023320988,None,0.11045997,None,None,None,6.395119e-05,0.067918666,0.00026229193,1.0
6300000,0.022515938,1919.0,0.114136845,1.3000000566244125,1.3000000566244125,None,0.0009939431,0.07341114,0.00026222854,1.0
6310000,0.023240233,None,0.11222058,None,None,None,5.7730053e-05,0.06406822,0.00026217144,1.0
6320000,0.025978265,None,0.11756998,None,None,None,6.393481e-05,0.06914824,0.00026211413,1.0
6330000,0.02236631,18970.0,0.116942436,21.800000339746475,21.800000339746475,None,0.0011294677,0.06845389,0.00026205083,1.0
6340000,0.025840351,None,0.115397945,None,None,None,5.9851947e-05,0.064224735,0.00026198762,1.0
6350000,0.023635935,None,0.11972514,None,None,None,6.554062e-05,0.070292935,0.00026193057,1.0
6360000,0.021633264,13926.0,0.113873065,15.650000270456076,15.650000270456076,None,0.0018808895,0.06673137,0.00026187304,1.0
6370000,0.023487631,3694.0,0.11205928,3.5500000901520252,3.5500000901520252,None,0.0015027188,0.07009381,0.00026180985,1.0
6380000,0.021264585,None,0.11087082,None,None,None,5.4260272e-05,0.0770555,0.00026174658,1.0
6390000,0.025287751,None,0.115462646,None,None,None,5.870282e-05,0.06828813,0.00026168927,1.0
6400000,0.023426116,3912.0,0.1166877,3.9000000953674316,3.9000000953674316,None,0.0006930605,0.06598592,0.00026163206,1.0
6410000,0.023660656,None,0.11939335,None,None,None,6.158291e-05,0.06861574,0.0002615684,1.0
6420000,0.02392058,None,0.119548686,None,None,None,6.318691e-05,0.06546554,0.00026151133,1.0
6430000,0.023955349,4256.0,0.11325993,4.400000102818012,4.400000102818012,None,0.0009418701,0.061321348,0.00026145444,1.0
6440000,0.024706593,None,0.11506177,None,None,None,6.289879e-05,0.069246866,0.00026139113,1.0
6450000,0.023577081,None,0.114604115,None,None,None,6.882367e-05,0.063734375,0.00026132778,1.0
6460000,0.025260504,None,0.11596584,None,None,None,6.693917e-05,0.07280252,0.00026127067,1.0
6470000,0.023587907,5393.0,0.11782605,5.550000119954348,5.550000119954348,None,0.001399373,0.06902857,0.00026121316,1.0
6480000,0.024739027,None,0.11904626,None,None,None,5.3467007e-05,0.06723698,0.00026114978,1.0
6490000,0.023925006,None,0.120226,None,None,None,6.624979e-05,0.07070793,0.00026108618,1.0
6500000,0.022524526,22163.0,0.11876772,25.30000039190054,25.30000039190054,None,0.0013564494,0.07603706,0.00026102914,1.0
6510000,0.024238756,None,0.117249034,None,None,None,5.5629993e-05,0.06944184,0.0002609719,1.0
6520000,0.023781503,None,0.11831725,None,None,None,6.340265e-05,0.07021578,0.0002609085,1.0
6530000,0.02204465,19203.0,0.1143016,22.20000036805868,22.20000036805868,None,0.00044153482,0.07386349,0.00026084544,1.0
6540000,0.025441224,None,0.12012071,None,None,None,6.3554166e-05,0.06260792,0.00026078848,1.0
6550000,0.02454728,None,0.11919811,None,None,None,6.295637e-05,0.07338787,0.00026073144,1.0
6560000,0.023414377,None,0.118006036,None,None,None,5.646561e-05,0.067774706,0.00026066808,1.0
6570000,0.024775274,None,0.118673176,None,None,None,6.1258914e-05,0.06629764,0.00026061106,1.0
6580000,0.02501029,27926.0,0.118452884,32.600000500679016,32.600000500679016,None,7.1114264e-05,0.06665681,0.00026055382,1.0
6590000,0.023992402,43049.5,0.10807215,50.750000793486834,50.750000793486834,None,0.0014038887,0.06992796,0.00026049052,1.0
6600000,0.023741493,33878.0,0.103176504,40.3000006377697,40.3000006377697,None,0.0017372674,0.06820291,0.0002604273,1.0
6610000,0.023585832,27091.0,0.10663351,31.600000508129597,31.600000508129597,None,0.0011155204,0.06589269,0.0002603705,1.0
6620000,0.025341693,None,0.111157134,None,None,None,6.999747e-05,0.06750892,0.0002603135,1.0
6630000,0.022923829,None,0.11368927,None,None,None,7.127707e-05,0.06838728,0.00026025015,1.0
6640000,0.024716925,2487.0,0.10900539,2.3000000715255737,2.3000000715255737,None,0.0009445253,0.07498537,0.0002601867,1.0
6650000,0.022080926,2419.0,0.10509838,2.3000000715255737,2.3000000715255737,None,0.001215699,0.07093123,0.0002601291,1.0
6660000,0.023471221,4975.0,0.106429935,4.900000110268593,4.900000110268593,None,0.0009584633,0.070058785,0.0002600718,1.0
6670000,0.024715018,2372.0,0.1091953,1.9000000655651093,1.9000000655651093,None,0.00049076544,0.06629716,0.00026000853,1.0
6680000,0.024406087,943.0,0.110625565,0.20000004023313522,0.20000004023313522,None,0.0009175514,0.06970734,0.0002599455,1.0
6690000,0.026115002,None,0.114032306,None,None,None,5.9823804e-05,0.06335207,0.00025988845,1.0
6700000,0.02394592,None,0.11578129,None,None,None,6.219759e-05,0.067681104,0.0002598311,1.0
6710000,0.025176637,None,0.11729119,None,None,None,6.81714e-05,0.06898922,0.00025976737,1.0
6720000,0.025740955,16148.0,0.11806382,18.15000030770898,18.15000030770898,None,0.0021686696,0.0676591,0.0002597104,1.0
6730000,0.024903178,50792.0,0.112284556,60.30000093579292,60.30000093579292,None,0.0010008732,0.06794011,0.00025965355,1.0
6740000,0.023161355,16941.0,0.115809076,19.300000324845314,19.300000324845314,None,0.0009739547,0.06849795,0.00025959028,1.0
6750000,0.024074977,None,0.11612322,None,None,None,5.5157703e-05,0.069414996,0.0002595266,1.0
6760000,0.026601903,None,0.11814056,None,None,None,6.610753e-05,0.07215206,0.00025946958,1.0
6770000,0.022691859,10911.0,0.11507578,12.300000220537186,12.300000220537186,None,0.00095517386,0.071823224,0.00025941193,1.0
6780000,0.023865493,41948.333333333336,0.11396326,49.6000007763505,49.6000007763505,None,0.0026835278,0.07138866,0.00025934898,1.0
6790000,0.021476878,3201.0,0.10834534,2.500000074505806,2.500000074505806,None,0.00026385995,0.065130346,0.00025928608,1.0
6800000,0.023734258,None,0.11574131,None,None,None,5.623247e-05,0.06631158,0.00025922904,1.0
6810000,0.022466915,None,0.11688626,None,None,None,6.3646425e-05,0.062828444,0.0002591716,1.0
6820000,0.02407987,None,0.118064664,None,None,None,6.428767e-05,0.06919565,0.00025910808,1.0
6830000,0.022773525,6772.0,0.115462914,7.1000001430511475,7.1000001430511475,None,0.0011926003,0.06960296,0.00025905107,1.0
6840000,0.02449022,None,0.1124764,None,None,None,5.6964498e-05,0.070972495,0.0002589941,1.0
6850000,0.02284807,30246.0,0.11225294,35.20000056177378,35.20000056177378,None,0.0009894038,0.06547515,0.0002589308,1.0
6860000,0.022997098,None,0.11315889,None,None,None,6.402646e-05,0.070000075,0.0002588675,1.0
6870000,0.023824777,6103.0,0.113849,6.200000129640102,6.200000129640102,None,0.001198984,0.074192174,0.0002588106,1.0
6880000,0.024334624,25774.0,0.11312212,30.300000488758087,30.300000488758087,None,6.1668514e-05,0.0718498,0.00025875354,1.0
6890000,0.023497473,None,0.11288802,None,None,None,0.0009635427,0.07156684,0.00025869007,1.0
6900000,0.026475124,25417.5,0.11278177,30.050000485032797,30.050000485032797,None,0.0018918656,0.06310091,0.0002586263,1.0
6910000,0.023839492,None,0.11301806,None,None,None,5.7212164e-05,0.063683406,0.0002585688,1.0
6920000,0.025328062,None,0.11490766,None,None,None,6.820423e-05,0.06508668,0.00025851178,1.0
6930000,0.024593918,15835.0,0.11498812,18.700000315904617,18.700000315904617,None,6.893968e-05,0.063915804,0.00025844842,1.0
6940000,0.025978863,None,0.11736811,None,None,None,0.0011547785,0.06791832,0.0002583916,1.0
6950000,0.026206125,10383.0,0.113888964,11.600000210106373,11.600000210106373,None,0.0008804857,0.0665004,0.00025833477,1.0
6960000,0.028888447,11449.0,0.11455259,12.100000195205212,12.100000195205212,None,6.253381e-05,0.06295281,0.00025827152,1.0
6970000,0.023269013,5399.0,0.113202654,5.600000120699406,5.600000120699406,None,0.0020247973,0.067762434,0.00025820787,1.0
6980000,0.02650047,45171.0,0.11483135,53.40000085532665,53.40000085532665,None,5.4236192e-05,0.066152476,0.00025815103,1.0
6990000,0.024654804,None,0.11037685,None,None,None,0.00096042885,0.067609146,0.00025809408,1.0
7000000,0.024629459,17710.0,0.11517511,19.90000033378601,19.90000033378601,None,0.0009775187,0.06912564,0.00025803052,1.0
7010000,0.024135057,None,0.11311985,None,None,None,4.9119357e-05,0.067330815,0.0002579666,1.0
7020000,0.027106239,4266.0,0.110984854,4.100000098347664,4.100000098347664,None,0.0012192088,0.07168779,0.00025790939,1.0
7030000,0.023658952,None,0.114093564,None,None,None,6.6705055e-05,0.06745883,0.0002578523,1.0
7040000,0.022928784,9000.0,0.115570605,10.300000190734863,10.300000190734863,None,0.00095304614,0.0705989,0.00025778863,1.0
7050000,0.02601348,None,0.1141158,None,None,None,5.2371306e-05,0.07211879,0.00025773136,1.0
7060000,0.023204524,16516.0,0.11917629,19.000000320374966,19.000000320374966,None,0.0004956465,0.06338339,0.00025767426,1.0
7070000,0.023954136,None,0.11852154,None,None,None,6.518593e-05,0.0677674,0.00025761063,1.0
7080000,0.025855675,None,0.119853385,None,None,None,6.494678e-05,0.06721546,0.0002575472,1.0
7090000,0.02307182,6487.0,0.11635191,7.1000001430511475,7.1000001430511475,None,0.0011641234,0.066652015,0.00025749035,1.0
7100000,0.02386075,None,0.118208736,None,None,None,6.295346e-05,0.06812105,0.0002574334,1.0
7110000,0.025778068,None,0.12142397,None,None,None,7.245578e-05,0.07022111,0.00025736974,1.0
7120000,0.023487106,None,0.119195975,None,None,None,6.3504864e-05,0.07134541,0.00025730612,1.0
7130000,0.023439653,9803.0,0.122530505,11.000000201165676,11.000000201165676,None,0.000995917,0.06996588,0.00025724908,1.0
7140000,0.024448575,18563.0,0.12335273,20.800000347197056,20.800000347197056,None,0.0004373106,0.07162538,0.0002571923,1.0
7150000,0.024375208,None,0.12213818,None,None,None,5.93347e-05,0.065820485,0.0002571289,1.0
7160000,0.022817006,17825.0,0.120868765,21.50000035762787,21.50000035762787,None,0.0012129071,0.06583238,0.00025707152,1.0
7170000,0.024147088,None,0.11894276,None,None,None,5.6153967e-05,0.06788967,0.00025701424,1.0
7180000,0.026796702,None,0.1217199,None,None,None,6.266504e-05,0.06908662,0.0002569508,1.0
7190000,0.025785018,14389.0,0.1221504,16.30000028014183,16.30000028014183,None,0.0009883195,0.070196174,0.00025688743,1.0
7200000,0.025267694,None,0.12083062,None,None,None,5.0608876e-05,0.067335196,0.00025683048,1.0
7210000,0.025186429,None,0.121309586,None,None,None,6.02913e-05,0.07560632,0.00025677346,1.0
7220000,0.02697129,None,0.12028605,None,None,None,6.0444778e-05,0.06928344,0.00025671002,1.0
7230000,0.023245215,28266.0,0.11674646,33.90000056475401,33.90000056475401,None,0.0009954448,0.070292555,0.00025664642,1.0
7240000,0.022843523,None,0.11392615,None,None,None,5.928194e-05,0.07052899,0.00025658944,1.0
7250000,0.024034608,12451.0,0.117614254,13.800000242888927,13.800000242888927,None,0.0009770734,0.06821431,0.0002565324,1.0
7260000,0.02625063,27158.0,0.113362126,31.400000505149364,31.400000505149364,None,0.00091080426,0.06749701,0.0002564686,1.0
7270000,0.02749367,None,0.11588707,None,None,None,4.7028658e-05,0.06513846,0.00025641138,1.0
7280000,0.021748945,14997.0,0.11581074,16.900000289082527,16.900000289082527,None,0.0009164492,0.06943424,0.00025635428,1.0
7290000,0.026547069,40245.0,0.112599194,47.50000074505806,47.50000074505806,None,0.0009830077,0.06640724,0.0002562908,1.0
7300000,0.023281533,None,0.11008911,None,None,None,5.986099e-05,0.067559645,0.00025622747,1.0
7310000,0.023818519,None,0.11420229,None,None,None,6.289235e-05,0.065913565,0.00025617034,1.0
7320000,0.024608843,7971.0,0.11718565,8.300000160932541,8.300000160932541,None,0.0009966063,0.06194081,0.0002561131,1.0
7330000,0.02617289,None,0.11534344,None,None,None,5.3072617e-05,0.06931628,0.00025604985,1.0
7340000,0.023685662,None,0.1164163,None,None,None,6.466331e-05,0.07284593,0.0002559865,1.0
7350000,0.023489116,7174.0,0.11598268,8.000000156462193,8.000000156462193,None,0.00069142395,0.06986749,0.00025592945,1.0
7360000,0.02453636,27332.5,0.114588864,32.35000051930547,32.35000051930547,None,0.0018674443,0.06418321,0.00025587197,1.0
7370000,0.02254159,29740.0,0.1041159,35.20000056177378,35.20000056177378,None,0.0011461554,0.06646177,0.00025580823,1.0
7380000,0.024371857,None,0.11186817,None,None,None,5.559399e-05,0.06967048,0.0002557513,1.0
7390000,0.025664993,8414.0,0.114518985,9.60000018030405,9.60000018030405,None,0.0009468591,0.07079718,0.00025569435,1.0
7400000,0.026315767,None,0.11759726,None,None,None,5.351712e-05,0.072022535,0.0002556311,1.0
7410000,0.022907916,None,0.11911596,None,None,None,6.668986e-05,0.06835769,0.00025556772,1.0
7420000,0.025197558,None,0.11849951,None,None,None,6.630633e-05,0.06429458,0.00025551073,1.0
7430000,0.023602992,None,0.11860992,None,None,None,6.74063e-05,0.067414425,0.0002554533,1.0
7440000,0.020854581,27127.0,0.113837585,32.30000051856041,32.30000051856041,None,0.0009200711,0.067091376,0.00025539,1.0
7450000,0.024922397,713.0,0.11092275,-0.19999996572732925,-0.19999996572732925,None,0.00073910883,0.06609982,0.00025532683,1.0
7460000,0.024348067,6323.0,0.11329056,6.600000135600567,6.600000135600567,None,6.775634e-05,0.064904496,0.00025526996,1.0
7470000,0.021891149,None,0.11025083,None,None,None,0.00095494476,0.06892109,0.000255213,1.0
7480000,0.025264658,None,0.11554578,None,None,None,7.3127754e-05,0.066053234,0.00025514924,1.0
7490000,0.021615865,None,0.11773826,None,None,None,7.278001e-05,0.06781751,0.0002550855,1.0
7500000,0.02318366,21766.5,0.10754652,25.30000041425228,25.30000041425228,None,0.0022902992,0.06467587,0.00025502822,1.0
7510000,0.021979496,23730.333333333332,0.10254261,27.36666711171468,27.36666711171468,None,0.0017919805,0.06494391,0.00025497115,1.0
7520000,0.023596467,None,0.102407396,None,None,None,0.0008962144,0.067631386,0.00025490823,1.0
7530000,0.023135217,31189.5,0.10295146,35.85000056028366,35.85000056028366,None,0.0018832475,0.06793932,0.00025485127,1.0
7540000,0.020744292,None,0.10393315,None,None,None,5.939084e-05,0.07026456,0.00025479431,1.0
7550000,0.023203285,None,0.11017758,None,None,None,6.465646e-05,0.07583037,0.00025473093,1.0
7560000,0.022533543,None,0.11477621,None,None,None,6.841848e-05,0.06677411,0.00025466757,1.0
7570000,0.021164551,11516.0,0.11538303,12.800000250339508,12.800000250339508,None,6.976833e-05,0.076313734,0.00025461038,1.0
7580000,0.022298485,30296.0,0.10394329,35.90000057220459,35.90000057220459,None,0.0018658513,0.067749485,0.0002545531,1.0
7590000,0.023206804,5644.0,0.11072895,6.00000012665987,6.00000012665987,None,0.00081576954,0.07221065,0.00025448983,1.0
7600000,0.022916902,None,0.11491938,None,None,None,6.845206e-05,0.061701275,0.00025442662,1.0
7610000,0.023014897,5022.0,0.11628025,5.000000111758709,5.000000111758709,None,0.0012195946,0.060036127,0.00025436972,1.0
7620000,0.023815524,None,0.11838844,None,None,None,6.5500295e-05,0.071836,0.00025431276,1.0
7630000,0.022071965,None,0.11720792,None,None,None,6.178804e-05,0.07245913,0.0002542494,1.0
7640000,0.021170411,7037.0,0.11410782,7.400000147521496,7.400000147521496,None,0.0010207302,0.070482545,0.00025418604,1.0
7650000,0.019986054,4498.0,0.1078369,4.300000101327896,4.300000101327896,None,0.0011082859,0.0651368,0.0002541289,1.0
7660000,0.020646676,None,0.11067402,None,None,None,6.749912e-05,0.06749291,0.0002540715,1.0
7670000,0.023326641,26269.0,0.11141306,29.95000048354268,29.95000048354268,None,0.0017472776,0.07184991,0.00025400816,1.0
7680000,0.023620848,10025.0,0.10847549,11.40000020712614,11.40000020712614,None,0.0012248214,0.07051138,0.00025395126,1.0
7690000,0.021923548,None,0.113350086,None,None,None,6.6758585e-05,0.06983822,0.00025389402,1.0
7700000,0.023266789,11403.5,0.117228426,12.70000022649765,12.70000022649765,None,0.0019148911,0.0683163,0.00025383057,1.0
7710000,0.023327423,3950.0,0.102277145,3.9000000953674316,3.9000000953674316,None,0.0009653719,0.0710043,0.00025376747,1.0
7720000,0.021738077,None,0.109674074,None,None,None,7.1362025e-05,0.06643461,0.00025371037,1.0
